מזהה,סוג,"מק""ט","GTIN, UPC, EAN, or ISBN",שם,פורסם,האם מומלץ?,נראות בקטלוג,Unnamed: 8,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,סטטוס מס,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,"משקל (ק""ג)",אורך (סנטימטרים),רוחב (סנטימטרים),גובה (סנטימטרים),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,מחיר רגיל,קטגוריות,תגיות,סוג משלוח,תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,Rey Swatches,Rey Variations extra images,שיוך 1 שמות,שיוך 1 ערכים,שיוך 1 פריטים מוצגים,שיוך 1 פריטים גלובליים,כלים: _wp_page_template,כלים: product_subtitle_text,כלים: _product_subtitle_text,כלים: title_display,כלים: _title_display,כלים: page_cover,כלים: _page_cover,כלים: rey_body_class,כלים: _rey_body_class,כלים: header_layout_type,כלים: _header_layout_type,כלים: header_text_color,כלים: _header_text_color,כלים: header_position,כלים: _header_position,כלים: custom_logo,כלים: _custom_logo,כלים: logo_mobile,כלים: _logo_mobile,כלים: footer_layout_type,כלים: _footer_layout_type,כלים: custom_container_width,כלים: _custom_container_width,כלים: container_spacing,כלים: _container_spacing,כלים: content_padding_top,כלים: _content_padding_top,כלים: content_padding_bottom,כלים: _content_padding_bottom,כלים: content_padding,כלים: _content_padding,כלים: global_sections,כלים: _global_sections,כלים: general_redirect,כלים: _general_redirect,כלים: top_sticky_gs,כלים: _top_sticky_gs,כלים: bottom_sticky_gs,כלים: _bottom_sticky_gs,כלים: perf__disable_wpblock,כלים: _perf__disable_wpblock,כלים: perf__disable_wcblock,כלים: _perf__disable_wcblock,כלים: product_info,כלים: _product_info,כלים: single_specifications_block,כלים: _single_specifications_block,כלים: buynow_pdp__enable,כלים: _buynow_pdp__enable,כלים: gs_before_atc,כלים: _gs_before_atc,כלים: enable_text_before_add_to_cart,כלים: _enable_text_before_add_to_cart,כלים: gs_after_atc,כלים: _gs_after_atc,כלים: enable_text_after_add_to_cart,כלים: _enable_text_after_add_to_cart,כלים: estimated_delivery__hide,כלים: _estimated_delivery__hide,כלים: estimated_delivery__days,כלים: _estimated_delivery__days,כלים: estimated_delivery__days_margin,כלים: _estimated_delivery__days_margin,כלים: estimated_delivery__custom_text,כלים: _estimated_delivery__custom_text,כלים: product_360_images,כלים: _product_360_images,כלים: badges,כלים: _badges,כלים: quantity_options_minimum,כלים: _quantity_options_minimum,כלים: quantity_options_maximum,כלים: _quantity_options_maximum,כלים: quantity_options_step,כלים: _quantity_options_step,כלים: quantity_options,כלים: _quantity_options,כלים: content_before,כלים: _content_before,כלים: content_after,כלים: _content_after,כלים: product_stretch,כלים: _product_stretch,כלים: product_video_url,כלים: _product_video_url,כלים: product_video_main_image,כלים: _product_video_main_image,כלים: product_video_summary,כלים: _product_video_summary,כלים: product_video_modal_ratio,כלים: _product_video_modal_ratio,כלים: product_custom_tabs,כלים: _product_custom_tabs,כלים: product_content_after_summary,כלים: _product_content_after_summary,כלים: product_content_after_content,כלים: _product_content_after_content,כלים: rs_page_bg_color,כלים: _rey_qty_per_variation_min,כלים: _rey_qty_per_variation_max,כלים: _rey_qty_per_variation_step,כלים: __is_newly_created_product
19960.0,variable,cusdes-KS-23834,,ג'רזי גולגולת שחור ולבן,1,0.0,visible,,"גלו את עומק הסטייל הפנימי שלכם עם חולצת ג'רזי גולגולת שחורה ולבנה, הכוללת סגירת כפתורים מלאה, עשויה מ-100% פוליאסטר. צוות האמנים שלנו עיצב את ההדפס של גולגולות שחורות ולבנות בניגוד לוורדים יפהפיים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,180.0,200,"נשים > בגדים, גברים > בגדים, נשים > בגדים > ג'רזי, גברים > בגדים > ג'רזי",ג'רזי,,"https://zeketa.co.il/wp-content/uploads/2026/01/front_88722ded-ea76-462a-a93a-92cb3cba0101.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/side_0b776621-e2c0-4c9e-9234-6312d9afd8ca.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/back_5bbb827b-58b6-46dc-a022-7581c9d94955.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19954.0,variable,cusdes-KS-41460,,ג'רזי מקס פאוור,1,0.0,visible,,"הוסיפו קצת סגנון שבטי למראה שלכם עם ג'רזי Max Power, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. דוגמה מהפנטת זו עם צבעים מושכי עין ופרצוף של אישה נוצרה על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,180.0,200,"נשים > בגדים, גברים > בגדים, נשים > בגדים > ג'רזי, גברים > בגדים > ג'רזי",ג'רזי,,"https://zeketa.co.il/wp-content/uploads/2026/01/156990-985afb3a.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/156991-88adbdae.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19938.0,variable,cusdes-KS-42812,,ג'רזי צד אתרי,1,0.0,visible,,"השג מראה טריפי מושך את העין עם ג'רזי Ethereal Side, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר איכותי. צוות המעצבים המוכשר שלנו יצר את דוגמת הפייזלי המונוכרומית הזו למראה מהפנט.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,180.0,200,"נשים > בגדים, גברים > בגדים, נשים > בגדים > ג'רזי, גברים > בגדים > ג'רזי",ג'רזי,,"https://zeketa.co.il/wp-content/uploads/2026/01/FHJerseyShirt_etherealside_front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/FHJerseyShirt_etherealside_side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/FHJerseyShirt_etherealside_back.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19964.0,variable,cusdes-KS-48643,,ג'רזי קרח סגול,1,0.0,visible,,"צבעו את חייכם בצבעי הסגולים של הקרח, עם סגירת כפתורים מלאה, עשויה מ-100% פוליאסטר איכותי. הדוגמה הסגולה-כחולה עוצבה על ידי צוות האמנים שלנו, ויצרה סגנונות מנוגדים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,180.0,200,"נשים > בגדים, גברים > בגדים, נשים > בגדים > ג'רזי, גברים > בגדים > ג'רזי",ג'רזי,,"https://zeketa.co.il/wp-content/uploads/2026/01/7-f-FHJerseyShirt2806.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/7-s-FHJerseyShirt2806.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/7-b-FHJerseyShirt2806.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940.0,simple,cusdes-KS-56334-XXXL,,ג'רזי סקאלז,1,0.0,visible,,"היי, חובבי גולגולות ועצמות! הגיע הזמן לשחרר את הפיראט הפנימי שבכם עם חולצת Skullz הזו. היא כוללת עיצוב מלא של גולגולות ועצמות זעירות בשחור ולבן, כך שתוכלו לנתב את הפיראט הפנימי שבכם ולצאת לים הפתוח (או סתם לבית הקפה המקומי שלכם). החולצה הזו, העשויה מחומרים איכותיים, היא סופר רכה ונוחה, מושלמת להירגעות או לביזה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,180.0,200,"נשים > בגדים, גברים > בגדים, נשים > בגדים > ג'רזי, גברים > בגדים > ג'רזי",ג'רזי,,"https://zeketa.co.il/wp-content/uploads/2026/01/226843-skullz-f-jersey.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226845-skullz-s-jersey.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226844-skullz-b-jersey.jpg",,,,,,,,,0.0,,,מידה,xxxl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19932.0,simple,cusdes-KS56697-XXXL,,ג'רזי סאני דיי,1,0.0,visible,,"הנה לכם ג'רזי ""יום שמשי"", שבו רקע ורוד פוגש שטף פרחים כה אפי, עד שצייר רנסנס היה מסמיק ודבורת דבש הייתה מתנשמת יתר על המידה! החולצה הזו היא כמו ללבוש גן סודי שופע פרחים, כאילו גילו זה עתה אספקה ​​בלתי מוגבלת של מזון צמחי. דמיינו את עצמכם מטיילים ברחוב, עטופים בים של עלי כותרת, כאילו חנות פרחים התלקחה באופן ספונטני והתחברה באהבה לפלג הגוף העליון שלכם. אם נמאס לכם להיטמע בקהל, החולצה הזו היא כרטיס בכיוון אחד שלכם להפוך למצעד פרחים מהלך.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,180.0,200,"נשים > בגדים, גברים > בגדים, נשים > בגדים > ג'רזי, גברים > בגדים > ג'רזי",ג'רזי,,"https://zeketa.co.il/wp-content/uploads/2026/01/228091-flower-f-jersey.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/228090-flower-s-jersey.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/228089-flower-b-jersey.jpg",,,,,,,,,0.0,,,מידה,xxxl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19944.0,simple,cusdes-KS-40934-XXXL,,ג'רזי הסמוראי האולטימטיבי,1,0.0,visible,,"הציגו את אהבתכם ללוחמים עם ג'רזי הסמוראי האולטימטיבי, מקולקציית APC שלנו. כוללת כפתורים מלאים וצללית ג'רזי איקונית. צוות האמנים שלנו יצר גרפיקה נועזת זו של פרצוף סמוראי עם עיניים אדומות.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,180.0,200,"נשים > בגדים, גברים > בגדים, נשים > בגדים > ג'רזי, גברים > בגדים > ג'רזי",ג'רזי,,"https://zeketa.co.il/wp-content/uploads/2026/01/155522-6a3d50cb.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/155523-09c42473.jpg",,,,,,,,,0.0,,,מידה,xxxl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19540.0,variable,cusdes-BX-44930,,גופיית Madness,1,0.0,visible,,"סגנון פנטסטי הוא שלך עם גופיית Madness שלנו, עם עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. הדפס הסלוגן מהסרט האהוב עליך עוצב על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/173758-front_20-_202020-11-10T142926.538.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/173756-side_20-_202020-11-10T142931.270.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/173755-back_20-_202020-11-10T142928.994.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19520.0,variable,cusdes-BX-48638,,גופיית קרח סגולה,1,0.0,visible,,"צבעו את חייכם בגופיית הקרח הסגולה, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר איכותי. הדוגמה הסגולה-כחולה עוצבה על ידי צוות האמנים שלנו, ויצרה סגנונות מנוגדים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/7-f-FHTankTop1608.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/7-s-FHTankTop1608.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/7-b-FHTankTop1608.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19516.0,variable,cusdes-BX-38977,,גופיית נחשים שחורים,1,0.0,visible,,"רעננו את המראה שלכם בסטייל עז עם גופיית הנחשים השחורים, מקולקציית APC שלנו. גופייה בעיצוב בהתאמה אישית, עשויה מפוליאסטר איכותי. צוות הגרפיקאים המוכשרים שלנו עיצב את העיצוב המונוכרומטי המפחיד הזה עם נחשים שחורים שורקים לכל אורכו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/148493.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/148494.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19542.0,variable,cusdes-BX-42099,,גופיית שקיעה בלום,1,0.0,visible,,"גופיית Sunset Bloom שלנו תשמור עלייך נעימה ונוחה בסטייל יפהפה. בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. עיצוב העלים המרתק והצבעוני נוצר על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/Sunset-Bloom-tank-topfront.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Sunset-Bloom-tank-topside.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Sunset-Bloom-tank-top-back.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19546.0,variable,cusdes-BX-47774,,גופיית פסיפס שבטית,1,0.0,visible,,"הוסיפו מראה וינטג' אמנותי לקולקציה שלכם עם גופיית פסיפס שבטית, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים המוכשרים שלנו יצר דוגמת פסיפס רטרו זו עם גרפיקה שבטית צבעונית ופרחים, כדי להוסיף עניין לכל תלבושת.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/188802-Tank-mockup_6_front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/188803-Tank-mockup_6_side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/188804-Tank-mockup_6_back.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19522.0,variable,cusdes-!BX-52737,,גופייה אדומה כחולה,1,0.0,visible,,"הוסיפו קצת חיוניות למראה היומיומי שלכם עם גופייה אדומה-כחולה, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. הצבעוניות מאדום-כחולה עם גרפיקת לוגו קטנה נוצרה על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/211596-1-f-FH_20TankTop_201608.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211597-1-s-FH_20TankTop_201608.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211595-1-b-FH_20TankTop_201608.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19554.0,variable,cusdes-BX-57612,,גופיית פיבריקוניקס,1,0.0,visible,,"הכירו את גופיית Fibriconics, יצירה מהפנטת של המעצבת החזונית קאס אי האה. פריט אוונגרדי זה הוא עדות לצומת שבין אמנות לאופנה, הדומה למגרש גרוטאות מתכתי שטוף בגוונים חמים של שקיעה שובת לב. בגד זה, שעוצב בפרטים מדויקים, עוטף את מהות היופי התעשייתי, ומשלב אלמנטים לא קונבנציונליים עם פלטת צבעים בהשראת גחלים דועכות של אור יום. המגע הייחודי של קייסי האה הופך שברי מתכת שהושלכו ליצירת מופת לבישה, ויוצר שילוב הרמוני של כאוס ואלגנטיות. מושלם עבור אלו המחפשים ליצור אמירה נועזת ואמנותית, פריט זה חוצה ללא מאמץ את גבולות האופנה המסורתיים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/231103-Fibriconics-TankTop-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231104-Fibriconics-TankTop-back.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231105-Fibriconics-TankTop-side.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19536.0,variable,cusdes-BX-41330,,גופייה מחוץ למציאות,1,0.0,visible,,"צאו לטיול עם גופיית ""Out of Reality"" שלנו, בעלת עיצוב בהתאמה אישית, עשויה מפוליאסטר איכותי. צוות האמנים שלנו יצר את נוף הלילה המרהיב הזה עם פטריות קסם.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/156718-a3b4ba2f.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/156719-024d125a.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19512.0,variable,cusdes-BX-38959,,גופיית דאבס,1,0.0,visible,,"קחו את הסטייל שלכם לגבהים חדשים עם גופיית Doves, מקולקציית APC שלנו. גופיית Doves מעוצבת בהתאמה אישית, עשויה מ-100% פוליאסטר. עיצוב מונוכרום מקסים זה עם ציפורים לבנות דואות לאורך החזה נוצר על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/148457.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/148458.jpg",,,,,,,,,0.0,,,מידה,s,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19556.0,variable,cusdes-BX-41307,,גופיית לילות טריפיים,1,0.0,visible,,"הוסיפו קצת רוח פסיכדלית למראה שלכם עם גופיית Trippy Nights שלנו, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את עיצוב החלומות המושך את העין הזה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/156672-538a7d2e.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/156673-823529f8.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19544.0,variable,cusdes-BX-39562,,גופיית זהירות,1,0.0,visible,,"הישארו בטוחים בסטייל נועז עם גופיית Caution, הכוללת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. עיצוב הסכנה, האזהרה והסרט ""נא לא לחצות"" נודע על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/151292-e09b3a48.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/151293-c8a333ac.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19524.0,variable,cusdes-BX-57450,,גופיית Kaotic Mind,1,0.0,visible,,"הכירו את גופיית Kaotic Mind מבית המעצבת השובבה קייסי האה. יצירה ייחודית זו לוקחת אתכם לרכבת הרים אופנתית עם עמודים וקוביות צבעוניים הנעים במעגל גחמני. זה כמו ללבוש פארק שעשועים על הבגדים שלכם. פריט זה, שעוצב תוך תשומת לב קפדנית לכיף, מציג את האמנות הגחמנית של קייסי האה ואת השימוש השובב בצבעים. מושלם עבור אלו המעריכים אופנה ייחודית ודמיונית, הוא מציע דרך מהנה ומרגשת לבטא את הסגנון שלכם ולצאת להרפתקה אופנתית גחמנית. היכנסו לעולם הגחמני הזה, ותנו לו להיות הכרטיס שלכם לרכבת הרים אופנתית שתמיד מחכה לבילוי נעים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/230567-Kaotic-Mind-TankTop-front-_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/230566-Kaotic-Mind-TankTop-back-_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/230568-Kaotic-Mind-TankTop-side-_281_29.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19548.0,variable,cusdes-BX-41479,,גופיית פאלם טו פייד,1,0.0,visible,,"מצאו את גן העדן שלכם עם גופיית Palm To Fade שלנו, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. עיצוב עלי הדקל הדרגתי נוצר על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/157028-1ab4359d.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/157029-e68d4ae8.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19528.0,variable,cusdes-BX-56280,,"גופיית ""לא קדוש""",1,0.0,visible,,"גופיית N ot A Saint הזו היא גרסה שובבה ונועזת למסכת פורץ קלאסית. ההדפס מציג גבר עם חולצה כתומה, שלובש מסכה לבנה עם חיתוכים לעיניו ולפיו. העיצוב נועז ושובב כאחד, מה שהופך אותה למושלמת עבור אלו שאוהבות לדחוף את הגבולות בבחירות האופנתיות שלהן.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/226688-tank-top-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226687-tank-side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226686-tank-back.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19532.0,variable,cusdes-BX-38754,,גופייה ללא גבולות,1,0.0,visible,,"תוודאו שהמראה היומיומי שלכם משמעותי בזכות גופיית No Boundaries, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר איכותי. העיצוב השחור כולו עם גרפיקה מודפסת סובלימציה לכל אורכו נוצר על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"נשים > בגדים, גברים > בגדים, נשים > בגדים > גופייה, גברים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/148025.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/148026.jpg",,,,,,,,,0.0,,,מידה,xxl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
